Longitude,Latitude,Depth,pTemperature,Salinity,d18O,Year,Month,Reference
10.13,86.75,3298,-0.95,34.94,0.24,1991,9,Bauch et al (1995)
10.13,86.75,3700,-0.95,34.94,0.3,1991,9,Bauch et al (1995)
10.13,86.75,3999,-0.95,34.94,0.3,1991,9,Bauch et al (1995)
10.13,86.75,4148,-0.95,34.94,0.27,1991,9,Bauch et al (1995)
10.13,86.75,4382,-0.95,34.94,0.3,1991,9,Bauch et al (1995)
-14.86,85.05,16,-1.72,31.66,-2.87,1991,9,Bauch et al (1995)
-14.86,85.05,25,-1.73,31.74,-2.85,1991,9,Bauch et al (1995)
-14.86,85.05,36,-1.72,31.79,-2.81,1991,9,Bauch et al (1995)
-14.86,85.05,50,-1.47,32.48,-1.53,1991,9,Bauch et al (1995)
-14.86,85.05,62,-1.49,33.33,-1.11,1991,9,Bauch et al (1995)
-14.86,85.05,75,-1.51,33.82,-0.64,1991,9,Bauch et al (1995)
-14.86,85.05,101,-1.34,34.17,-0.31,1991,9,Bauch et al (1995)
-14.86,85.05,125,-0.9,34.36,-0.17,1991,9,Bauch et al (1995)
-14.86,85.05,160,-0.32,34.57,0,1991,9,Bauch et al (1995)
-14.86,85.05,200,0.09,34.69,0.12,1991,9,Bauch et al (1995)
-14.86,85.05,240,0.36,34.79,0.2,1991,9,Bauch et al (1995)
-14.86,85.05,330,0.43,34.85,0.2,1991,9,Bauch et al (1995)
-6.18,84.58,17,-1.76,32.32,-2.62,1991,9,Bauch et al (1995)
-6.18,84.58,20,-1.77,32.35,-2.64,1991,9,Bauch et al (1995)
-6.18,84.58,36,-1.74,33.18,-2.08,1991,9,Bauch et al (1995)
-6.18,84.58,56,-1.79,34.19,-0.59,1991,9,Bauch et al (1995)
-6.18,84.58,76,-1.67,33.88,-0.88,1991,9,Bauch et al (1995)
-6.18,84.58,76,-1.67,33.88,-0.92,1991,9,Bauch et al (1995)
-6.18,84.58,101,-1.48,34.17,-0.38,1991,9,Bauch et al (1995)
-6.18,84.58,126,-1.01,34.35,-0.13,1991,9,Bauch et al (1995)
-6.18,84.58,151,-0.61,34.48,-0.05,1991,9,Bauch et al (1995)
-6.18,84.58,251,0.61,34.82,0.21,1991,9,Bauch et al (1995)
-6.18,84.58,351,0.51,34.85,0.2,1991,9,Bauch et al (1995)
-0.22,84,10,-1.79,32.97,-2.22,1991,9,Bauch et al (1995)
-0.22,84,25,-1.8,32.97,-2.22,1991,9,Bauch et al (1995)
-0.22,84,35,-1.8,33.01,-2.14,1991,9,Bauch et al (1995)
-0.22,84,60,-1.75,33.82,-1.11,1991,9,Bauch et al (1995)
-0.22,84,75,-1.72,33.97,-0.36,1991,9,Bauch et al (1995)
-0.22,84,100,-1.33,34.24,-0.26,1991,9,Bauch et al (1995)
-0.22,84,150,-0.35,34.51,-0.03,1991,9,Bauch et al (1995)
-0.22,84,190,0.64,34.71,0.14,1991,9,Bauch et al (1995)
-0.22,84,259,0.7,34.82,0.18,1991,9,Bauch et al (1995)
-0.22,84,320,0.89,34.88,0.23,1991,9,Bauch et al (1995)
4.34,83.59,25,-1.8,33.02,-2.07,1991,9,Bauch et al (1995)
4.34,83.59,45,-1.78,33.74,-1.38,1991,9,Bauch et al (1995)
4.34,83.59,65,-1.72,33.99,-0.8,1991,9,Bauch et al (1995)
4.34,83.59,80,-1.59,34.1,-0.58,1991,9,Bauch et al (1995)
4.34,83.59,105,-1.36,34.25,-0.31,1991,9,Bauch et al (1995)
4.34,83.59,160,-0.23,34.51,0.02,1991,9,Bauch et al (1995)
4.34,83.59,200,0.69,34.71,0.11,1991,9,Bauch et al (1995)
4.34,83.59,255,1.34,34.87,0.2,1991,9,Bauch et al (1995)
4.34,83.59,320,1.27,34.9,0.22,1991,9,Bauch et al (1995)
10.35,83.06,27,-1.82,33.31,-1.68,1991,9,Bauch et al (1995)
10.35,83.06,37,-1.78,33.72,-1.44,1991,9,Bauch et al (1995)
10.35,83.06,42,-1.79,33.77,-1.43,1991,9,Bauch et al (1995)
10.35,83.06,57,-1.83,33.9,-1.28,1991,9,Bauch et al (1995)
10.35,83.06,77,-1.82,34.01,-1.1,1991,9,Bauch et al (1995)
10.35,83.06,112,-1.61,34.14,-0.55,1991,9,Bauch et al (1995)
10.35,83.06,167,0.36,34.58,0.09,1991,9,Bauch et al (1995)
10.35,83.06,202,1.09,34.74,0.16,1991,9,Bauch et al (1995)
10.35,83.06,252,1.39,34.87,0.2,1991,9,Bauch et al (1995)
10.35,83.06,282,1.17,34.86,0.2,1991,9,Bauch et al (1995)
10.35,83.06,332,1.23,34.9,0.24,1991,9,Bauch et al (1995)
13.61,82.59,16,-1.81,33.57,-1.13,1991,9,Bauch et al (1995)
13.61,82.59,25,-1.75,33.62,-1.1,1991,9,Bauch et al (1995)
13.61,82.59,40,-1.61,33.76,-0.94,1991,9,Bauch et al (1995)
13.61,82.59,56,-1.34,34.06,-0.61,1991,9,Bauch et al (1995)
13.61,82.59,74,-1.07,34.16,-0.49,1991,9,Bauch et al (1995)
13.61,82.59,94,-0.86,34.26,-0.38,1991,9,Bauch et al (1995)
13.61,82.59,109,-0.3,34.39,-0.18,1991,9,Bauch et al (1995)
13.61,82.59,133,0.28,34.52,-0.07,1991,9,Bauch et al (1995)
13.61,82.59,149,0.66,34.63,0.07,1991,9,Bauch et al (1995)
13.61,82.59,175,1.26,34.75,0.11,1991,9,Bauch et al (1995)
13.61,82.59,201,1.5,34.81,0.18,1991,9,Bauch et al (1995)
13.61,82.59,250,1.72,34.9,0.19,1991,9,Bauch et al (1995)
13.61,82.59,325,1.5,34.91,0.22,1991,9,Bauch et al (1995)
16.46,81.86,16,-1.82,33.61,-0.63,1991,9,Bauch et al (1995)
16.46,81.86,26,-1.8,33.79,-0.62,1991,9,Bauch et al (1995)
16.46,81.86,42,-1.54,34.23,-0.55,1991,9,Bauch et al (1995)
16.46,81.86,50,-1.6,34.24,-0.53,1991,9,Bauch et al (1995)
16.46,81.86,74,-1.69,34.31,-0.38,1991,9,Bauch et al (1995)
16.46,81.86,120,-0.41,34.46,-0.19,1991,9,Bauch et al (1995)
16.46,81.86,176,2.48,34.89,0.24,1991,9,Bauch et al (1995)
16.46,81.86,190,2.53,34.91,0.22,1991,9,Bauch et al (1995)
16.46,81.86,242,2.67,34.97,0.27,1991,9,Bauch et al (1995)
19.9,81.14,10,1.35,33.38,0.03,1991,9,Bauch et al (1995)
19.9,81.14,26,3.05,34.15,0.17,1991,9,Bauch et al (1995)
19.9,81.14,49,4.29,34.59,0.23,1991,9,Bauch et al (1995)
19.9,81.14,70,4.22,34.76,0.27,1991,9,Bauch et al (1995)
19.9,81.14,102,4.05,34.88,0.26,1991,9,Bauch et al (1995)
19.9,81.14,140,4.08,34.88,0.25,1991,9,Bauch et al (1995)
19.9,81.14,172,3.96,34.92,0.29,1991,9,Bauch et al (1995)
19.9,81.14,188,3.99,34.96,0.26,1991,9,Bauch et al (1995)
70.1,76.99,1,1.68,30.7,-1.13,1998,8,Polyak et al (2003)
70.1,76.99,60,-1.34,34.48,-0.2,1998,8,Polyak et al (2003)
70.1,76.99,120,-0.09,34.7,0.03,1998,8,Polyak et al (2003)
70.1,76.99,170,0.73,34.84,0.13,1998,8,Polyak et al (2003)
70.1,76.99,240,-0.38,34.78,0.1,1998,8,Polyak et al (2003)
70.1,76.99,300,-0.91,34.82,0.12,1998,8,Polyak et al (2003)
70.1,76.99,550,-1.38,34.95,0.09,1998,8,Polyak et al (2003)
67.96,77.75,1,0.65,27.8,-1.75,1998,8,Polyak et al (2003)
67.96,77.75,50,-1.38,34.56,-0.02,1998,8,Polyak et al (2003)
67.96,77.75,100,-0.35,34.69,0.01,1998,8,Polyak et al (2003)
67.96,77.75,125,0.11,34.74,0.04,1998,8,Polyak et al (2003)
67.96,77.75,200,-1.21,34.77,0.12,1998,8,Polyak et al (2003)
67.96,77.75,265,-0.82,34.87,0.15,1998,8,Polyak et al (2003)
67.96,77.75,350,-1.07,34.9,0.09,1998,8,Polyak et al (2003)
67.96,77.75,450,-1.36,34.93,0.09,1998,8,Polyak et al (2003)
70.07,76.98,1,1.98,31.17,-0.85,1998,8,Polyak et al (2003)
70.07,76.98,25,-0.84,33.85,-0.24,1998,8,Polyak et al (2003)
70.07,76.98,60,-1.49,34.42,-0.17,1998,8,Polyak et al (2003)
70.07,76.98,140,-0.45,34.76,0.01,1998,8,Polyak et al (2003)
70.07,76.98,250,-1.13,34.8,0.02,1998,8,Polyak et al (2003)
70.07,76.98,270,-0.78,34.44,0.07,1998,8,Polyak et al (2003)
70.07,76.98,400,-1.15,34.87,0.1,1998,8,Polyak et al (2003)
70.07,76.98,550,**,32.35,0.13,1998,8,Polyak et al (2003)
70.02,76.04,1,5.43,9.36,-12.39,1998,8,Polyak et al (2003)
70.02,76.04,330,-1.47,34.71,0,1998,8,Polyak et al (2003)
43.25,68.75,0,6,31.74,-1.4,1976,7,Ferronskii et al (1978)
43.25,69.08,0,5.2,31.83,-1,1976,7,Ferronskii et al (1978)
43.25,69.42,0,5.4,32.92,-0.8,1976,7,Ferronskii et al (1978)
43.25,69.75,0,5.3,31.6,-0.7,1976,7,Ferronskii et al (1978)
43.25,70.08,0,5.4,32.65,-0.4,1976,7,Ferronskii et al (1978)
43.25,70.83,0,5.3,32.83,-0.5,1976,7,Ferronskii et al (1978)
43.25,71.17,0,5.3,33.53,-0.1,1976,7,Ferronskii et al (1978)
43.25,71.5,0,6.1,33.71,-0.1,1976,7,Ferronskii et al (1978)
43.25,71.83,0,5.8,33.57,0.2,1976,7,Ferronskii et al (1978)
43.25,72.25,0,5.9,33.26,-0.1,1976,7,Ferronskii et al (1978)
43.25,72.5,0,5.8,33.62,-0.1,1976,7,Ferronskii et al (1978)
43.83,72.15,0,5.5,33.71,0.3,1976,7,Ferronskii et al (1978)
46.45,71.5,0,4.6,33.87,0,1976,7,Ferronskii et al (1978)
43.68,72.43,0,4.4,32.77,0.1,1976,7,Ferronskii et al (1978)
52.23,71.22,0,4.7,32.41,-0.2,1976,7,Ferronskii et al (1978)
51.3,70.73,0,5.1,32.77,-0.1,1976,7,Ferronskii et al (1978)
49.08,69.62,0,4.5,33.03,-0.2,1976,7,Ferronskii et al (1978)
47.98,68.75,0,3.7,32.95,-0.8,1976,7,Ferronskii et al (1978)
46.18,68.48,0,4.8,32.23,-0.8,1976,7,Ferronskii et al (1978)
47.97,67.67,0,7.3,30.37,-2.3,1976,7,Ferronskii et al (1978)
47.35,67.75,0,4.2,32.59,-1.7,1976,7,Ferronskii et al (1978)
46.73,67.83,0,4.2,31.89,-0.9,1976,7,Ferronskii et al (1978)
48.73,68.22,0,5.7,31.83,-1.3,1976,7,Ferronskii et al (1978)
51.07,69.1,0,6.9,33.53,-1.3,1976,7,Ferronskii et al (1978)
54.15,69.85,0,7.3,25.11,-4,1976,7,Ferronskii et al (1978)
53.63,69.13,0,7.4,25.57,-4.1,1976,7,Ferronskii et al (1978)
57.45,69.03,0,7.7,29.61,-2.9,1976,7,Ferronskii et al (1978)
57.33,68.8,0,7.4,24.51,-5.2,1976,7,Ferronskii et al (1978)
56.47,68.9,0,7.8,21.2,-6,1976,7,Ferronskii et al (1978)
56.6,69.12,0,7.3,29.85,-2.6,1976,7,Ferronskii et al (1978)
56.73,69.38,0,6.9,29.83,-2.7,1976,7,Ferronskii et al (1978)
56.17,69.7,0,6.9,28.44,-3,1976,7,Ferronskii et al (1978)
55.9,69.32,0,8.4,27.36,-3.5,1976,7,Ferronskii et al (1978)
55.77,69.12,0,7.2,27.52,-3.7,1976,7,Ferronskii et al (1978)
54.83,69.03,0,8.2,31.72,-1.4,1976,7,Ferronskii et al (1978)
54.93,69.2,0,7.6,29.79,-2.2,1976,7,Ferronskii et al (1978)
55.03,69.38,0,8.2,29.07,-2.9,1976,7,Ferronskii et al (1978)
55.2,69.7,0,7.7,28.89,-3.9,1976,7,Ferronskii et al (1978)
54.17,69.5,0,7.4,27.65,-3.4,1976,7,Ferronskii et al (1978)
53.83,69.17,0,7.7,25.52,-4.5,1976,7,Ferronskii et al (1978)
57.5,70,0,7.5,30.43,-1.5,1976,7,Ferronskii et al (1978)
57.5,69.47,0,7.8,29.29,-3,1976,7,Ferronskii et al (1978)
56.17,69.47,0,8.2,27.99,-3.7,1976,7,Ferronskii et al (1978)
60.33,69.08,0,9.9,26.11,-4.5,1976,7,Ferronskii et al (1978)
59.65,69.4,0,10.1,26.98,-4.5,1976,7,Ferronskii et al (1978)
59.67,69,0,8.9,27.05,-3.7,1976,7,Ferronskii et al (1978)
60.42,69.35,0,9.5,27.34,-4.8,1976,7,Ferronskii et al (1978)
59.1,69.52,0,9.3,28.51,-2.6,1976,7,Ferronskii et al (1978)
59.93,69.17,0,9.4,29.4,-3.1,1976,7,Ferronskii et al (1978)
59.3,69.23,0,10.3,27.29,-4.2,1976,7,Ferronskii et al (1978)
59.78,69.28,0,9.6,31.22,-2.6,1976,7,Ferronskii et al (1978)
60.03,69.55,0,9.4,26.85,-4.5,1976,7,Ferronskii et al (1978)
58.32,69.18,0,9.1,27.88,-3.4,1976,7,Ferronskii et al (1978)
60.2,68.93,0,9.8,27.01,-3.4,1976,7,Ferronskii et al (1978)
58.47,69.43,0,9.9,26.24,-5,1976,7,Ferronskii et al (1978)
58.17,69.97,0,10.2,22.65,-5.8,1976,7,Ferronskii et al (1978)
54.96,68.44,0,13.1,0,-15,1976,7,Ferronskii et al (1978)
54.41,68.42,0,13.7,0,-14.5,1976,7,Ferronskii et al (1978)
56.55,68.69,0,11.6,14.4,-10.2,1976,7,Ferronskii et al (1978)
55.83,68.67,0,13.2,5.08,-12.4,1976,7,Ferronskii et al (1978)
55.83,68.89,0,11.5,13.68,-9.5,1976,7,Ferronskii et al (1978)
57.2,68.78,0,11.2,14.61,-8.9,1976,7,Ferronskii et al (1978)
55.35,68.58,0,13.5,1.8,-14.6,1976,7,Ferronskii et al (1978)
57.2,68.78,0,12.4,14.3,-7.6,1976,8,Ferronskii et al (1978)
54.41,68.42,0,12.4,1.02,-13.6,1976,8,Ferronskii et al (1978)
54.96,68.44,0,12.2,2.54,-12.1,1976,7,Ferronskii et al (1978)
55.35,68.58,0,12.5,6.65,-11.6,1976,7,Ferronskii et al (1978)
56.55,68.69,0,12.6,15.1,-8.5,1976,7,Ferronskii et al (1978)
55.83,68.67,0,13,13.29,-8.5,1976,7,Ferronskii et al (1978)
55.83,68.89,0,10.4,23.26,-4.8,1976,7,Ferronskii et al (1978)
57.33,68.8,0,0,24.76,-4.3,1976,10,Ferronskii et al (1978)
57.38,68.92,0,1,27.38,-5.6,1976,10,Ferronskii et al (1978)
57.45,69.03,0,0.7,23.22,-4.9,1976,10,Ferronskii et al (1978)
57.5,69.17,0,0.7,27.59,-2.9,1976,10,Ferronskii et al (1978)
57.57,69.3,0,0.6,28.51,-2.8,1976,10,Ferronskii et al (1978)
57.63,69.43,0,1.2,28.24,-2.6,1976,10,Ferronskii et al (1978)
56.8,69.5,0,2.6,29,-1.6,1976,10,Ferronskii et al (1978)
56.67,69.25,0,2.6,30.57,-2.5,1976,10,Ferronskii et al (1978)
56.53,69,0,2.1,28.64,-3,1976,10,Ferronskii et al (1978)
55.67,68.95,0,0.3,22.64,-5.2,1976,10,Ferronskii et al (1978)
55.77,69.12,0,1.6,27.54,-3.3,1976,10,Ferronskii et al (1978)
55.9,69.32,0,3,30.57,-1.95,1976,10,Ferronskii et al (1978)
56.08,69.58,0,3.5,32.39,-1.8,1976,10,Ferronskii et al (1978)
56.17,68.7,0,2.7,32.68,-1.6,1976,10,Ferronskii et al (1978)
55.2,69.7,0,3.6,32.72,-1.1,1976,10,Ferronskii et al (1978)
55.08,69.5,0,3,32.48,-1.5,1976,10,Ferronskii et al (1978)
55.03,69.38,0,3.5,32.05,-1.2,1976,10,Ferronskii et al (1978)
54.98,69.28,0,3.6,32.77,-1.2,1976,10,Ferronskii et al (1978)
54.93,69.2,0,3.6,32.72,-1.3,1976,10,Ferronskii et al (1978)
54.88,69.12,0,3.5,32.59,-1.5,1976,10,Ferronskii et al (1978)
53.75,69,0,4.5,33.09,-1.3,1976,10,Ferronskii et al (1978)
54,69.33,0,3.2,33.86,-1,1976,10,Ferronskii et al (1978)
51.07,69.1,0,4.5,33.03,-1.3,1976,10,Ferronskii et al (1978)
50.87,68.48,0,3.1,32.45,-1.1,1976,10,Ferronskii et al (1978)
43.25,72.5,0,3.9,34.74,-0.3,1976,10,Ferronskii et al (1978)
43.25,71.83,0,3.7,34.63,0,1976,10,Ferronskii et al (1978)
43.25,71.5,0,3.6,34.29,0.3,1976,10,Ferronskii et al (1978)
43.25,71.17,0,3.8,34.27,0.3,1976,10,Ferronskii et al (1978)
43.25,70.83,0,3.7,34.51,0.2,1976,10,Ferronskii et al (1978)
43.25,70.08,0,3.1,34.51,0.1,1976,10,Ferronskii et al (1978)
43.25,69.75,0,4.3,34.22,0,1976,10,Ferronskii et al (1978)
43.25,69.42,0,3.7,33.08,-0.1,1976,10,Ferronskii et al (1978)
43.25,69.08,0,4.5,33.03,-0.55,1976,10,Ferronskii et al (1978)
43.25,68.75,0,4.5,33.03,-0.65,1976,10,Ferronskii et al (1978)
43.25,69.1,0,5.44,33.39,-0.4,1977,9,Ferronskii et al (1978)
43.25,69.1,10,5.34,33.49,-0.6,1977,9,Ferronskii et al (1978)
43.25,69.1,20,5.22,33.55,-0.6,1977,9,Ferronskii et al (1978)
43.25,69.1,30,5.02,33.77,-0.4,1977,9,Ferronskii et al (1978)
43.25,69.1,60,4.7,34.02,-0.2,1977,9,Ferronskii et al (1978)
43.25,72.25,0,5.02,34.74,0.1,1977,10,Ferronskii et al (1978)
43.25,72.25,30,4.96,34.74,0.1,1977,10,Ferronskii et al (1978)
43.25,72.25,100,2.32,34.9,-0.2,1977,10,Ferronskii et al (1978)
43.25,72.25,200,0.11,34.9,0.2,1977,10,Ferronskii et al (1978)
43.25,72.25,250,0.5,34.9,-0.1,1977,10,Ferronskii et al (1978)
54,69.33,0,4.99,33.15,-0.9,1977,10,Ferronskii et al (1978)
54,69.33,35,4.56,33.28,-0.9,1977,10,Ferronskii et al (1978)
55.08,69.5,0,4.57,33.08,-1.2,1977,10,Ferronskii et al (1978)
55.08,69.5,30,4.58,33.21,-0.9,1977,10,Ferronskii et al (1978)
55.83,69.2,0,4.07,32.73,-1.2,1977,10,Ferronskii et al (1978)
55.83,69.2,17,4.04,32.77,-1.4,1977,10,Ferronskii et al (1978)
56.6,69.12,0,3.7,32.34,-1.4,1977,10,Ferronskii et al (1978)
56.6,69.12,10,3.68,32.34,-1.3,1977,10,Ferronskii et al (1978)
57.45,69.03,0,3.35,29.99,-2.1,1977,10,Ferronskii et al (1978)
57.45,69.03,13,4.46,30.28,-1.7,1977,10,Ferronskii et al (1978)
60.1,69.63,0,2.12,32.88,-1.3,1977,10,Ferronskii et al (1978)
60.1,69.63,10,2.19,33.26,-1,1977,10,Ferronskii et al (1978)
60.65,69.85,0,2.84,32.94,-1.1,1977,10,Ferronskii et al (1978)
60.65,69.85,10,3.02,33.01,-0.9,1977,10,Ferronskii et al (1978)
58.32,69.18,0,3.09,30.32,-1.4,1977,10,Ferronskii et al (1978)
58.32,69.18,15,4.62,32.44,-1,1977,10,Ferronskii et al (1978)
58.4,69.3,0,3.7,31.73,-1.8,1977,10,Ferronskii et al (1978)
58.4,69.3,20,4.78,33.06,-1.1,1977,10,Ferronskii et al (1978)
58.47,69.43,0,4,32.45,-1.4,1977,10,Ferronskii et al (1978)
58.47,69.43,30,3.17,33.39,-1,1977,10,Ferronskii et al (1978)
59.78,69.28,0,2.39,30.25,-2,1977,10,Ferronskii et al (1978)
59.78,69.28,15,2.19,32.84,-1.3,1977,10,Ferronskii et al (1978)
60.05,69.05,0,1.9,28.98,-2.9,1977,10,Ferronskii et al (1978)
60.05,69.05,5,1.92,29.11,-2.6,1977,10,Ferronskii et al (1978)
59.93,69.17,0,2.09,30.97,-1.4,1977,10,Ferronskii et al (1978)
59.93,69.17,17,1.2,33.71,-1,1977,10,Ferronskii et al (1978)
50.73,69.73,0,9.5,32.76,-1.6,1977,8,Ferronskii et al (1978)
52,69.87,0,10.5,32.01,-0.8,1977,8,Ferronskii et al (1978)
53.55,70,0,9.7,32.18,-0.6,1977,8,Ferronskii et al (1978)
54.87,70.03,0,10,32.73,-1.3,1977,8,Ferronskii et al (1978)
56.03,70.07,0,12.3,26.93,-4.3,1977,8,Ferronskii et al (1978)
57.42,70.2,0,11.1,27.12,-3.3,1977,8,Ferronskii et al (1978)
58.45,70.3,0,8.51,26.81,-2.9,1977,8,Ferronskii et al (1978)
58.45,70.3,15,1.7,32.24,-0.4,1977,8,Ferronskii et al (1978)
58.45,70.3,25,0.79,32.58,-0.3,1977,8,Ferronskii et al (1978)
58.2,70.47,0,9.83,26.49,-3.3,1977,8,Ferronskii et al (1978)
58.2,70.47,10,7.62,31.01,-1.08,1977,8,Ferronskii et al (1978)
58.2,70.47,20,2.77,32.26,-0.2,1977,8,Ferronskii et al (1978)
58.2,70.47,35,1.28,33.44,0.05,1977,8,Ferronskii et al (1978)
73.11,70.33,0,**,0,-15.6,1976,8,Ferronskii et al (1978)
73.11,70.33,13,**,0,-15.8,1976,8,Ferronskii et al (1978)
73.92,69.04,0,**,0,-17.4,1976,8,Ferronskii et al (1978)
73.92,69.04,9,**,0,-17.7,1976,8,Ferronskii et al (1978)
74.36,68.78,0,**,0,-15.5,1976,8,Ferronskii et al (1978)
74.36,68.78,8,**,0,-15.6,1976,8,Ferronskii et al (1978)
73.84,72.67,0,**,2.67,-14.6,1977,9,Ferronskii et al (1978)
73.84,72.67,14,**,29.51,-3.4,1977,9,Ferronskii et al (1978)
72.5,71.48,0,**,0,-16.3,1977,9,Ferronskii et al (1978)
72.5,71.48,13,**,0,-16.2,1977,9,Ferronskii et al (1978)
73.5,70.4,0,**,0,-16.2,1976,8,Ferronskii et al (1978)
73.5,70.4,10,**,0,-15.9,1976,8,Ferronskii et al (1978)
72.93,69.86,0,**,0,-16.4,1976,8,Ferronskii et al (1978)
72.93,69.86,14,**,0,-16.2,1976,8,Ferronskii et al (1978)
73.18,69.13,0,**,0,-15.3,1976,8,Ferronskii et al (1978)
73.18,69.13,10,**,0,-14.8,1976,8,Ferronskii et al (1978)
74.42,68.8,1,**,0,-17.8,1976,8,Ferronskii et al (1978)
74.42,68.8,7,**,0,-18,1976,8,Ferronskii et al (1978)
73.27,69.08,1,**,0,-16,1976,8,Ferronskii et al (1978)
73.27,69.08,10,**,0,-16.5,1976,8,Ferronskii et al (1978)
73.35,70.34,1,**,0.05,-16.7,1976,8,Ferronskii et al (1978)
73.35,70.34,18,**,0.05,-17.2,1976,8,Ferronskii et al (1978)
72.54,71.51,1,**,1.94,-16.2,1976,8,Ferronskii et al (1978)
72.54,71.51,15,**,26.92,-6,1976,8,Ferronskii et al (1978)
73.91,72.67,1,**,16.96,-9.1,1976,8,Ferronskii et al (1978)
73.91,72.67,15,**,32.01,-2.9,1976,8,Ferronskii et al (1978)
73.13,72.39,0,4.06,3.14,-14.7,1976,7,Ferronskii et al (1978)
73.13,72.39,3,2.43,8.82,-13.4,1976,7,Ferronskii et al (1978)
73.13,72.39,7,1.28,12.49,-11,1976,7,Ferronskii et al (1978)
71.9,71.48,0,4.7,0.52,-16.1,1976,7,Ferronskii et al (1978)
71.9,71.48,7,4.69,0.54,-16,1976,7,Ferronskii et al (1978)
72.64,70.18,0,11.9,0,-16.4,1977,9,Ferronskii et al (1978)
72.64,70.18,6,11.4,0,-16.3,1977,9,Ferronskii et al (1978)
73.91,70.52,0,6.7,0,-16.8,1977,9,Ferronskii et al (1978)
72.96,72.01,0,5.8,0.26,-16.7,1977,9,Ferronskii et al (1978)
72.96,72.01,5,5.8,0.26,-16.4,1977,9,Ferronskii et al (1978)
72.96,72.01,10,5.75,0.6,-16.6,1977,9,Ferronskii et al (1978)
72.96,72.01,14,4.73,7.99,-12.5,1977,9,Ferronskii et al (1978)
71.77,73.21,0,6.15,14.29,-9.8,1976,7,Ferronskii et al (1978)
71.77,73.21,7,4.86,18.04,-8.8,1976,7,Ferronskii et al (1978)
73.62,70.15,0,0,0,-15.2,1976,7,Ferronskii et al (1978)
73.62,70.15,20,**,4.3,-13.4,1976,7,Ferronskii et al (1978)
73.27,69.9,0,**,0,-14.8,1976,7,Ferronskii et al (1978)
73.27,69.9,14,**,0,-14.3,1976,7,Ferronskii et al (1978)
73.35,69.72,0,**,0,-15.4,1976,7,Ferronskii et al (1978)
73.35,69.72,19,**,0,-14.8,1976,7,Ferronskii et al (1978)
73.6,69.42,0,**,0,-14.6,1976,7,Ferronskii et al (1978)
73.6,69.42,20,**,0,-14.9,1976,7,Ferronskii et al (1978)
73.87,69.17,0,**,0,-14.2,1976,7,Ferronskii et al (1978)
73.87,69.17,12,**,0,-14.1,1976,7,Ferronskii et al (1978)
74.17,69.8,0,**,0,-14.1,1976,7,Ferronskii et al (1978)
74.17,69.8,12,**,0,-14.3,1976,7,Ferronskii et al (1978)
77.5,68.22,0,**,0,-17.4,1976,7,Ferronskii et al (1978)
77.5,68.22,6,**,0,-18,1976,7,Ferronskii et al (1978)
73.75,72.83,0,5.74,9.3,-12,1976,7,Ferronskii et al (1978)
73.75,72.83,20,-1.67,32.25,-1.95,1976,7,Ferronskii et al (1978)
73.92,72.58,0,6.1,4.97,-13.2,1976,7,Ferronskii et al (1978)
73.92,72.58,13,-1.25,29.92,-2.17,1976,7,Ferronskii et al (1978)
73.51,71,0,8.37,0,-16.44,1976,7,Ferronskii et al (1978)
73.51,71,20,8.36,0,-16.4,1976,7,Ferronskii et al (1978)
72.48,71.42,0,7.05,0.5,-15.7,1976,7,Ferronskii et al (1978)
72.48,71.42,16,7.05,0.5,-16.2,1976,7,Ferronskii et al (1978)
72.84,74.76,0,7.54,0.8,-15.7,1976,7,Ferronskii et al (1978)
72.84,74.76,16,3.56,16.42,-8.9,1976,7,Ferronskii et al (1978)
73.46,72,0,5.58,4.04,-14.1,1976,7,Ferronskii et al (1978)
73.46,72,9,4.24,10.77,-11.4,1976,7,Ferronskii et al (1978)
74,72.3,0,5.34,4.94,-14.8,1976,7,Ferronskii et al (1978)
74,72.3,10,0.11,30.1,-3.8,1976,7,Ferronskii et al (1978)
80,73.05,0,**,4.45,-16.2,1976,9,Ferronskii et al (1978)
80,73.05,20,**,28.12,-3.5,1976,9,Ferronskii et al (1978)
79.12,72.55,0,**,10.01,-11.8,1977,8,Ferronskii et al (1978)
79.12,72.55,8,**,10.05,-12.3,1977,8,Ferronskii et al (1978)
81,72.17,0,**,1,-16.8,1977,8,Ferronskii et al (1978)
81,72.17,10,**,1.3,-17.5,1977,8,Ferronskii et al (1978)
82,72.1,0,**,0,-17.2,1977,8,Ferronskii et al (1978)
82,72.1,10,**,0,-17.2,1977,8,Ferronskii et al (1978)
83.73,71.84,0,**,0,-16.4,1977,8,Ferronskii et al (1978)
83.73,71.84,23,**,0,-16.4,1977,8,Ferronskii et al (1978)
83.18,71.41,0,**,0,-17.1,1976,9,Ferronskii et al (1978)
83.18,71.41,18,**,0,-16.8,1976,9,Ferronskii et al (1978)
83.17,71.42,1,**,0.14,-17.6,1977,8,Ferronskii et al (1978)
83.17,71.42,15,**,3.84,-16.5,1977,8,Ferronskii et al (1978)
80.99,72.17,1,**,1.82,-17.4,1977,8,Ferronskii et al (1978)
80.99,72.17,10,**,28.8,-3.9,1977,8,Ferronskii et al (1978)
79.15,72.43,1,**,6.6,-15.4,1977,8,Ferronskii et al (1978)
79.15,72.43,8,**,30.03,-3.7,1977,8,Ferronskii et al (1978)
80,73.05,1,**,7.48,-15,1977,8,Ferronskii et al (1978)
